File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD11A2_006_Emis_32_doy2011313_aid0001,Emis_32,aid0001,2011-11-09,9084195.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2011321_aid0001,Emis_32,aid0001,2011-11-17,8908746.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2011329_aid0001,Emis_32,aid0001,2011-11-25,9227543.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2011337_aid0001,Emis_32,aid0001,2011-12-03,9085532.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2011345_aid0001,Emis_32,aid0001,2011-12-11,8891746.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2011353_aid0001,Emis_32,aid0001,2011-12-19,8724860.0,0.968,0.99,"(0.968,0.99)",0.9792,0.4945,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2011361_aid0001,Emis_32,aid0001,2011-12-27,9000825.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012001_aid0001,Emis_32,aid0001,2012-01-01,9130672.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012009_aid0001,Emis_32,aid0001,2012-01-09,9003393.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012017_aid0001,Emis_32,aid0001,2012-01-17,8581723.0,0.968,0.99,"(0.968,0.99)",0.9791,0.4945,0.2445,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012025_aid0001,Emis_32,aid0001,2012-01-25,7497054.0,0.968,0.99,"(0.968,0.99)",0.9786,0.4943,0.2443,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012033_aid0001,Emis_32,aid0001,2012-02-02,9167933.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012041_aid0001,Emis_32,aid0001,2012-02-10,9194816.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012049_aid0001,Emis_32,aid0001,2012-02-18,8719244.0,0.968,0.99,"(0.968,0.99)",0.9793,0.4946,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012057_aid0001,Emis_32,aid0001,2012-02-26,7673440.0,0.968,0.99,"(0.968,0.99)",0.9792,0.4945,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012065_aid0001,Emis_32,aid0001,2012-03-05,8596121.0,0.968,0.99,"(0.968,0.99)",0.9792,0.4945,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012073_aid0001,Emis_32,aid0001,2012-03-13,7178148.0,0.968,0.99,"(0.968,0.99)",0.9787,0.4943,0.2444,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012081_aid0001,Emis_32,aid0001,2012-03-21,9120908.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012089_aid0001,Emis_32,aid0001,2012-03-29,9222882.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012097_aid0001,Emis_32,aid0001,2012-04-06,9227371.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012105_aid0001,Emis_32,aid0001,2012-04-14,9180010.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012113_aid0001,Emis_32,aid0001,2012-04-22,9218428.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012121_aid0001,Emis_32,aid0001,2012-04-30,9187898.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012129_aid0001,Emis_32,aid0001,2012-05-08,9176890.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012137_aid0001,Emis_32,aid0001,2012-05-16,9219430.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012145_aid0001,Emis_32,aid0001,2012-05-24,9110706.0,0.964,0.99,"(0.964,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.964,0.976
MYD11A2_006_Emis_32_doy2012153_aid0001,Emis_32,aid0001,2012-06-01,9226953.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012161_aid0001,Emis_32,aid0001,2012-06-09,9233781.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012169_aid0001,Emis_32,aid0001,2012-06-17,9229647.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012177_aid0001,Emis_32,aid0001,2012-06-25,9223653.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012185_aid0001,Emis_32,aid0001,2012-07-03,9206610.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012193_aid0001,Emis_32,aid0001,2012-07-11,9212682.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012201_aid0001,Emis_32,aid0001,2012-07-19,9231523.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012209_aid0001,Emis_32,aid0001,2012-07-27,9222168.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012217_aid0001,Emis_32,aid0001,2012-08-04,9217571.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012225_aid0001,Emis_32,aid0001,2012-08-12,9222836.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012233_aid0001,Emis_32,aid0001,2012-08-20,9226084.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012241_aid0001,Emis_32,aid0001,2012-08-28,9207024.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012249_aid0001,Emis_32,aid0001,2012-09-05,9202823.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012257_aid0001,Emis_32,aid0001,2012-09-13,9230796.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012265_aid0001,Emis_32,aid0001,2012-09-21,9233216.0,0.966,0.99,"(0.966,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.966,0.976
MYD11A2_006_Emis_32_doy2012273_aid0001,Emis_32,aid0001,2012-09-29,9217429.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012281_aid0001,Emis_32,aid0001,2012-10-07,9227371.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012289_aid0001,Emis_32,aid0001,2012-10-15,9212760.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012297_aid0001,Emis_32,aid0001,2012-10-23,9227818.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012305_aid0001,Emis_32,aid0001,2012-10-31,9233253.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012313_aid0001,Emis_32,aid0001,2012-11-08,9216809.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012321_aid0001,Emis_32,aid0001,2012-11-16,9220626.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012329_aid0001,Emis_32,aid0001,2012-11-24,9201570.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012337_aid0001,Emis_32,aid0001,2012-12-02,9225861.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012345_aid0001,Emis_32,aid0001,2012-12-10,9061523.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012353_aid0001,Emis_32,aid0001,2012-12-18,8970310.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2012361_aid0001,Emis_32,aid0001,2012-12-26,8812954.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013001_aid0001,Emis_32,aid0001,2013-01-01,9066641.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013009_aid0001,Emis_32,aid0001,2013-01-09,9091231.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013017_aid0001,Emis_32,aid0001,2013-01-17,8345509.0,0.968,0.99,"(0.968,0.99)",0.9791,0.4945,0.2445,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013025_aid0001,Emis_32,aid0001,2013-01-25,9180052.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013033_aid0001,Emis_32,aid0001,2013-02-02,9235939.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013041_aid0001,Emis_32,aid0001,2013-02-10,8878913.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013049_aid0001,Emis_32,aid0001,2013-02-18,8752175.0,0.968,0.99,"(0.968,0.99)",0.9793,0.4946,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013057_aid0001,Emis_32,aid0001,2013-02-26,8743023.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013065_aid0001,Emis_32,aid0001,2013-03-06,9014566.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013073_aid0001,Emis_32,aid0001,2013-03-14,9201545.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013081_aid0001,Emis_32,aid0001,2013-03-22,8947491.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2446,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013089_aid0001,Emis_32,aid0001,2013-03-30,8993299.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013097_aid0001,Emis_32,aid0001,2013-04-07,9174722.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013105_aid0001,Emis_32,aid0001,2013-04-15,9226996.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013113_aid0001,Emis_32,aid0001,2013-04-23,9206841.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013121_aid0001,Emis_32,aid0001,2013-05-01,9211680.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013129_aid0001,Emis_32,aid0001,2013-05-09,9205169.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013137_aid0001,Emis_32,aid0001,2013-05-17,9207682.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013145_aid0001,Emis_32,aid0001,2013-05-25,9211979.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013153_aid0001,Emis_32,aid0001,2013-06-02,9128878.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013161_aid0001,Emis_32,aid0001,2013-06-10,9217812.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013169_aid0001,Emis_32,aid0001,2013-06-18,9211321.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013177_aid0001,Emis_32,aid0001,2013-06-26,9227297.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013185_aid0001,Emis_32,aid0001,2013-07-04,9229346.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013193_aid0001,Emis_32,aid0001,2013-07-12,9198559.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013201_aid0001,Emis_32,aid0001,2013-07-20,9223355.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013209_aid0001,Emis_32,aid0001,2013-07-28,9230249.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013217_aid0001,Emis_32,aid0001,2013-08-05,9232403.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013225_aid0001,Emis_32,aid0001,2013-08-13,9226580.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013233_aid0001,Emis_32,aid0001,2013-08-21,9230390.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013241_aid0001,Emis_32,aid0001,2013-08-29,9230920.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013249_aid0001,Emis_32,aid0001,2013-09-06,9228224.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013257_aid0001,Emis_32,aid0001,2013-09-14,9235572.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013265_aid0001,Emis_32,aid0001,2013-09-22,9226412.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013273_aid0001,Emis_32,aid0001,2013-09-30,9198798.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013281_aid0001,Emis_32,aid0001,2013-10-08,9225099.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013289_aid0001,Emis_32,aid0001,2013-10-16,9218016.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013297_aid0001,Emis_32,aid0001,2013-10-24,9221137.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013305_aid0001,Emis_32,aid0001,2013-11-01,9227706.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013313_aid0001,Emis_32,aid0001,2013-11-09,9218269.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013321_aid0001,Emis_32,aid0001,2013-11-17,8871560.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013329_aid0001,Emis_32,aid0001,2013-11-25,8835482.0,0.968,0.99,"(0.968,0.99)",0.9793,0.4946,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013337_aid0001,Emis_32,aid0001,2013-12-03,9195427.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013345_aid0001,Emis_32,aid0001,2013-12-11,9216581.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013353_aid0001,Emis_32,aid0001,2013-12-19,9023137.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2013361_aid0001,Emis_32,aid0001,2013-12-27,8966995.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014001_aid0001,Emis_32,aid0001,2014-01-01,9223027.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014009_aid0001,Emis_32,aid0001,2014-01-09,8561054.0,0.968,0.99,"(0.968,0.99)",0.9791,0.4945,0.2445,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014017_aid0001,Emis_32,aid0001,2014-01-17,8270544.0,0.968,0.99,"(0.968,0.99)",0.9791,0.4945,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014025_aid0001,Emis_32,aid0001,2014-01-25,8665105.0,0.968,0.99,"(0.968,0.99)",0.9792,0.4945,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014033_aid0001,Emis_32,aid0001,2014-02-02,7841292.0,0.968,0.99,"(0.968,0.99)",0.9787,0.4943,0.2444,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014041_aid0001,Emis_32,aid0001,2014-02-10,8645923.0,0.968,0.99,"(0.968,0.99)",0.9793,0.4946,0.2446,0.984,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014049_aid0001,Emis_32,aid0001,2014-02-18,8958215.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2446,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014057_aid0001,Emis_32,aid0001,2014-02-26,8658346.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2446,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014065_aid0001,Emis_32,aid0001,2014-03-06,8932070.0,0.968,0.99,"(0.968,0.99)",0.9794,0.4946,0.2446,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014073_aid0001,Emis_32,aid0001,2014-03-14,9234543.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014081_aid0001,Emis_32,aid0001,2014-03-22,9174438.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014089_aid0001,Emis_32,aid0001,2014-03-30,9219973.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014097_aid0001,Emis_32,aid0001,2014-04-07,9126539.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014105_aid0001,Emis_32,aid0001,2014-04-15,9173977.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014113_aid0001,Emis_32,aid0001,2014-04-23,9218533.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014121_aid0001,Emis_32,aid0001,2014-05-01,9198327.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014129_aid0001,Emis_32,aid0001,2014-05-09,9230226.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014137_aid0001,Emis_32,aid0001,2014-05-17,9219979.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014145_aid0001,Emis_32,aid0001,2014-05-25,9228905.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014153_aid0001,Emis_32,aid0001,2014-06-02,9227834.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014161_aid0001,Emis_32,aid0001,2014-06-10,9233324.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4947,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014169_aid0001,Emis_32,aid0001,2014-06-18,9227817.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014177_aid0001,Emis_32,aid0001,2014-06-26,9220726.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014185_aid0001,Emis_32,aid0001,2014-07-04,9215118.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014193_aid0001,Emis_32,aid0001,2014-07-12,9228308.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014201_aid0001,Emis_32,aid0001,2014-07-20,9228698.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014209_aid0001,Emis_32,aid0001,2014-07-28,9229624.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014217_aid0001,Emis_32,aid0001,2014-08-05,9229075.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014225_aid0001,Emis_32,aid0001,2014-08-13,9231545.0,0.968,0.99,"(0.968,0.99)",0.9796,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014233_aid0001,Emis_32,aid0001,2014-08-21,9208893.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014241_aid0001,Emis_32,aid0001,2014-08-29,9208697.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014249_aid0001,Emis_32,aid0001,2014-09-06,9232856.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2446,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014257_aid0001,Emis_32,aid0001,2014-09-14,9214770.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
MYD11A2_006_Emis_32_doy2014265_aid0001,Emis_32,aid0001,2014-09-22,9222761.0,0.968,0.99,"(0.968,0.99)",0.9795,0.4946,0.2447,0.986,0.99,0.976,0.968,0.976
